,type,iLTs,miLT,ACR,net_delay,no_click,TCiL,subject, #THIS DATA IS NOT MINE ALL CREDITS DUE TO Jahromi et al.,
374,map,"[5469, 3644]",4556.5,4,600ms,7,2,23
375,map,"[4067, 3263, 820, 1264, 814]",2045.6,4,400ms,11,5,23
376,map,[9922],9922.0,4,1100ms,8,1,23
377,map,[],,4,2000ms,8,0,23
378,map,"[170, 154, 91, 113, 39, 10, 21, 10, 12]",68.88888888888889,4,1ms,10,9,23
379,map,[12225],12225.0,5,1500ms,9,1,23
380,sat,[],,3,1500ms,10,0,23
381,sat,"[760, 595, 1213, 324, 203, 179, 552]",546.5714285714286,3,1ms,7,7,23
382,sat,[],,4,2000ms,8,0,23
383,sat,"[1371, 1810, 461, 1064, 1551]",1251.4,4,110ms,8,5,23
384,sat,[3035],3035.0,4,600ms,10,1,23
385,sat,"[2428, 1456, 828]",1570.6666666666667,4,200ms,9,3,23
386,sat,"[6115, 4040]",5077.5,4,400ms,7,2,23
387,sat,[],,4,1100ms,8,0,23
388,sat,[],,4,850ms,7,0,23
389,map,"[11077, 6948, 5559, 8934, 4869, 11924]",8218.5,5,1100ms,14,6,24
390,map,"[14403, 14878]",14640.5,4,1500ms,6,2,24
391,map,"[279, 153, 89, 92, 31, 10, 11, 29, 16, 11, 13, 81, 42, 185]",74.42857142857143,5,1ms,8,14,24
392,map,[],,4,2000ms,10,0,24
393,map,[15088],15088.0,5,1800ms,4,1,24
394,map,"[8314, 7678]",7996.0,5,850ms,10,2,24
395,map,"[5763, 5463]",5613.0,4,600ms,4,2,24
396,map,"[3786, 1475, 2985]",2748.6666666666665,5,400ms,8,3,24
397,map,"[1180, 1026, 937, 474, 460, 233, 565]",696.4285714285714,5,110ms,7,7,24
398,sat,[],,3,2000ms,10,0,24
399,sat,[],,4,1500ms,7,0,24
400,sat,[],,3,1100ms,7,0,24
401,sat,[6988],6988.0,4,600ms,4,1,24
402,sat,[],,5,850ms,4,0,24
403,sat,"[2456, 2486]",2471.0,4,200ms,5,2,24
404,sat,"[1362, 1361]",1361.5,4,110ms,4,2,24
405,sat,"[4644, 4883]",4763.5,5,400ms,4,2,24
406,sat,"[625, 299]",462.0,5,1ms,4,2,24
407,map,"[168, 151, 90, 91, 30, 14, 29, 12, 33, 40, 33, 55]",62.166666666666664,3,1ms,9,12,25
408,map,"[1133, 1008, 935, 248, 355, 450]",688.1666666666666,3,110ms,9,6,25
409,map,"[4072, 3618, 2018]",3236.0,3,400ms,7,3,25
410,map,[15024],15024.0,4,1500ms,12,1,25
411,map,"[8942, 10021, 7720, 5665]",8087.0,1,1100ms,12,4,25
412,map,"[6024, 5427, 4281, 2888]",4655.0,2,600ms,10,4,25
413,map,"[20077, 18087]",19082.0,1,2000ms,4,2,25
414,map,[17790],17790.0,1,1800ms,13,1,25
415,map,[],,2,850ms,11,0,25
416,sat,[],,1,2000ms,19,0,25
417,sat,"[1370, 1340, 1801, 466, 472]",1089.8,4,110ms,11,5,25
418,sat,"[475, 594, 647, 1056, 166, 166, 259]",480.42857142857144,5,1ms,13,7,25
419,sat,"[2488, 2781]",2634.5,4,200ms,12,2,25
420,sat,"[4902, 4875]",4888.5,2,400ms,11,2,25
421,sat,[5404],5404.0,1,600ms,16,1,25
422,sat,[],,1,850ms,11,0,25
423,sat,[],,1,1100ms,17,0,25
424,sat,[],,1,1500ms,14,0,25
425,map,"[8566, 7689, 6946, 1713, 1712, 2812, 1729, 2835]",4250.25,4,850ms,13,8,26
426,map,[2206],2206.0,4,1100ms,14,1,26
427,map,[9125],9125.0,4,2000ms,10,1,26
428,map,"[4087, 1851, 2330, 826, 811, 813, 810, 830, 807]",1462.7777777777778,4,400ms,14,9,26
429,map,[],,4,1800ms,7,0,26
430,map,[5826],5826.0,4,1500ms,13,1,26
431,map,"[6063, 3684, 2294, 1222, 6995]",4051.6,3,600ms,8,5,26
432,map,"[1093, 719, 349, 235]",599.0,5,110ms,5,4,26
433,map,"[159, 176, 245, 276, 164, 88, 60, 26, 13, 13, 11, 37, 12, 49, 16]",89.66666666666667,5,1ms,8,15,26
434,sat,[6244],6244.0,4,850ms,19,1,26
435,sat,"[7306, 3011, 7609]",5975.333333333333,4,600ms,8,3,26
436,sat,"[2477, 2431, 1615, 812, 1417]",1750.4,5,200ms,8,5,26
437,sat,"[4826, 4965, 1664, 3011, 2098, 5031]",3599.1666666666665,3,400ms,7,6,26
438,sat,"[654, 425, 779, 619, 166, 67, 194, 16, 155, 46, 179, 305]",300.4166666666667,4,1ms,8,12,26
439,sat,[],,4,2000ms,8,0,26
440,sat,[7264],7264.0,5,1100ms,8,1,26
441,sat,[12785],12785.0,4,1500ms,8,1,26
442,sat,"[1383, 1420, 1386, 485, 460, 496, 344, 457, 1222]",850.3333333333334,4,110ms,10,9,26
443,map,"[4036, 3709, 811, 1442, 1438, 1016, 1616, 2995, 3786]",2316.5555555555557,3,400ms,14,9,27
444,map,"[7844, 5882, 4888]",6204.666666666667,3,850ms,16,3,27
445,map,"[6178, 5431, 5368, 1209]",4546.5,2,600ms,12,4,27
446,map,"[187, 163, 161, 89, 93, 27, 10, 25, 13, 12, 42, 34]",71.33333333333333,4,1ms,12,12,27
447,map,[],,1,1800ms,15,0,27
448,map,[9935],9935.0,3,1100ms,20,1,27
449,map,[],,2,2000ms,19,0,27
450,map,[],,2,1500ms,12,0,27
451,map,"[1160, 925, 677, 797, 919, 457, 491, 247, 343, 659]",667.5,4,110ms,12,10,27
452,sat,"[490, 594, 593, 645, 616, 321, 11, 153, 179, 224, 148, 453]",368.9166666666667,4,1ms,13,12,27
453,sat,"[4029, 4861, 4610]",4500.0,3,400ms,15,3,27
454,sat,"[2052, 2511, 1224, 3259, 612, 816]",1745.6666666666667,3,200ms,20,6,27
455,sat,[],,1,2000ms,17,0,27
456,sat,[],,1,850ms,13,0,27
457,sat,"[1355, 1375, 1358, 1805, 1147, 465, 1334]",1262.7142857142858,4,110ms,13,7,27
458,sat,[],,1,1100ms,19,0,27
459,sat,[],,1,1500ms,23,0,27
460,sat,"[7244, 2667]",4955.5,2,600ms,14,2,27
461,map,"[20043, 16047, 9459, 15792]",15335.25,3,2000ms,16,4,28
462,map,"[9599, 6828, 7699, 6853, 2846, 4940, 3228, 1714, 859]",4951.777777777777,4,850ms,31,9,28
463,map,[10261],10261.0,4,1500ms,23,1,28
464,map,"[1139, 1014, 791, 928, 257, 240, 468, 231, 575, 225]",586.8,5,110ms,13,10,28
465,map,"[14672, 9002, 9671, 2767]",9028.0,4,1800ms,28,4,28
466,map,"[3634, 3623, 2024, 2439, 2231, 2458]",2734.8333333333335,4,400ms,17,6,28
467,map,"[6088, 5538, 3632, 2426, 1220, 1230, 5209]",3620.4285714285716,4,600ms,20,7,28
468,map,"[9152, 7802, 6632, 4770, 2303]",6131.8,3,1100ms,14,5,28
469,map,"[156, 151, 87, 92, 37, 12, 41, 36, 34]",71.77777777777777,5,1ms,18,9,28
470,sat,"[483, 594, 646, 1040, 475, 21, 176, 147, 179, 224, 149, 451, 240, 474, 159]",363.8666666666667,5,1ms,20,15,28
471,sat,"[1363, 1441, 1419, 1854, 898, 456, 463, 1128, 1389, 1259]",1167.0,5,110ms,18,10,28
472,sat,[17783],17783.0,2,1500ms,12,1,28
473,sat,"[2438, 2422, 3284, 820, 1704, 609, 2199, 2744]",2027.5,4,200ms,14,8,28
474,sat,[],,2,2000ms,17,0,28
475,sat,"[4944, 1609, 3170, 2446, 3251, 3781]",3200.1666666666665,3,400ms,19,6,28
476,sat,[12807],12807.0,3,850ms,14,1,28
477,sat,"[7346, 9761, 4546]",7217.666666666667,3,600ms,18,3,28
478,sat,[17483],17483.0,3,1100ms,15,1,28
